,Algaater
0,52
1,26
2,31
3,54
4,-59
5,16
6,-25
7,52
8,-35
9,-41
10,36
11,-24
12,-3
13,15
14,-39
15,30
16,-55
17,-57
18,-61
19,52
20,50
21,44
22,17
23,29
24,-16
25,-54
26,28
27,-66
28,-23
29,-34
30,-70
31,19
32,-19
33,-55
34,9
35,-59
36,16
37,-56
38,50
39,4
40,55
41,-14
42,-61
43,-43
44,-62
45,-29
46,-17
47,-55
48,-43
49,11
