,EEE
0,-49
1,96
2,83
3,28
4,-1
5,35
6,-16
7,-22
8,81
9,-12
10,56
11,48
12,62
13,7
14,33
15,-12
16,87
17,45
18,55
19,-20
20,6
21,-22
22,29
23,-16
24,-8
25,26
26,18
27,-19
28,4
29,79
30,38
31,44
32,47
33,1
34,19
35,101
36,44
37,6
38,44
39,44
40,44
41,9
42,-8
43,38
44,44
45,72
46,-2
47,-10
48,96
49,12
