,S++
0,50
1,47
2,100
3,86
4,108
5,58
6,48
7,50
8,142
9,50
10,50
11,50
12,83
13,98
14,70
15,86
16,79
17,70
18,44
19,102
20,83
21,47
22,47
23,110
24,47
25,50
26,53
27,55
28,90
29,50
30,58
31,53
32,50
33,51
34,75
35,142
36,71
37,50
38,50
39,95
40,50
41,59
42,87
43,50
44,86
45,92
46,142
47,92
48,102
49,50
