,BBL
0,47
1,55
2,47
3,47
4,44
5,-9
6,55
7,47
8,44
9,55
10,47
11,44
12,44
13,47
14,44
15,44
16,47
17,47
18,55
19,44
20,47
21,44
22,55
23,47
24,-9
25,47
26,55
27,47
28,47
29,-9
30,47
31,44
32,44
33,47
34,47
35,44
36,47
37,44
38,47
39,47
40,47
41,-9
42,44
43,47
44,47
45,47
46,44
47,47
48,47
49,44
