,S++
0,98
1,98
2,98
3,96
4,98
5,94
6,98
7,96
8,92
9,72
10,94
11,98
12,94
13,88
14,98
15,100
16,92
17,94
18,100
19,96
20,96
21,94
22,86
23,98
24,98
25,92
26,100
27,76
28,98
29,98
30,96
31,94
32,96
33,98
34,100
35,80
36,98
37,98
38,100
39,98
40,100
41,98
42,100
43,100
44,98
45,100
46,94
47,98
48,100
49,100
