,S++
0,92
1,96
2,94
3,96
4,98
5,92
6,98
7,96
8,96
9,94
10,96
11,98
12,94
13,88
14,96
15,96
16,98
17,98
18,98
19,90
20,86
21,96
22,94
23,92
24,98
25,94
26,96
27,98
28,96
29,96
30,92
31,90
32,96
33,92
34,96
35,92
36,96
37,96
38,96
39,98
40,90
41,98
42,86
43,96
44,98
45,98
46,86
47,96
48,92
49,92
