,BBL
0,82
1,92
2,72
3,70
4,78
5,70
6,96
7,64
8,74
9,88
10,96
11,74
12,100
13,92
14,74
15,76
16,86
17,68
18,94
19,84
20,92
21,90
22,70
23,94
24,96
25,82
26,70
27,94
28,72
29,92
30,72
31,94
32,64
33,90
34,72
35,76
36,98
37,68
38,98
39,92
40,94
41,72
42,88
43,64
44,76
45,74
46,78
47,92
48,96
49,96
