,Algaater
0,100
1,98
2,100
3,98
4,92
5,100
6,98
7,100
8,100
9,98
10,98
11,88
12,100
13,98
14,96
15,98
16,100
17,92
18,98
19,96
20,92
21,100
22,98
23,90
24,98
25,98
26,100
27,94
28,98
29,96
30,82
31,96
32,98
33,100
34,96
35,98
36,98
37,90
38,98
39,92
40,100
41,96
42,98
43,94
44,100
45,98
46,98
47,100
48,98
49,100
