,CoopPunishOpp,BullyOpp,BullyPunishOpp
0,98,98,98
1,98,98,98
2,98,98,98
3,98,98,98
4,98,98,98
5,98,98,98
6,98,98,98
7,98,98,98
8,98,98,98
9,98,98,98
10,98,98,98
11,98,98,98
12,98,98,98
13,98,98,98
14,98,98,98
15,98,98,98
16,98,98,98
17,98,98,98
18,98,98,98
19,98,98,98
20,98,98,98
21,98,98,98
22,98,98,98
23,98,98,98
24,98,98,98
25,98,98,98
26,98,98,98
27,98,98,98
28,98,98,98
29,98,98,98
30,98,98,98
31,98,98,98
32,98,98,98
33,98,98,98
34,98,98,98
35,98,98,98
36,98,98,98
37,98,98,98
38,98,98,98
39,98,98,98
40,98,98,98
41,98,98,98
42,98,98,98
43,98,98,98
44,98,98,98
45,98,98,98
46,98,98,98
47,98,98,98
48,98,98,98
49,98,98,98
