,EEE
0,78
1,52
2,82
3,100
4,46
5,92
6,80
7,88
8,92
9,100
10,96
11,96
12,98
13,82
14,64
15,64
16,94
17,90
18,86
19,86
20,94
21,94
22,54
23,56
24,90
25,100
26,88
27,92
28,94
29,96
30,98
31,92
32,92
33,96
34,88
35,48
36,96
37,62
38,96
39,90
40,78
41,76
42,100
43,76
44,60
45,96
46,96
47,54
48,98
49,84
