AlgaaterCoop,0.080121584,0.0012520482,0.56422114,0.88805664,0.9978441,0.113573566,0.9952998,0.03731082,0.00055620074,0.98861045,0.72307396,0.12651126,0.13906223,0.038292266,0.13517918,0.40564495,0.07704724,0.04809355,0.09736338,0.035711516,0.10813886,0.11066867,0.1534262,0.019073771,0.018367311,0.04629075,0.97708935,0.979446,0.99913067,0.12797506,0.28073007,0.31854537,0.5997153,0.10530985,0.08383461,0.7276863,0.456067,0.48725006,0.60111624,0.93213797,0.9664474,0.19202909,0.50713223,0.49716187,0.4169428,0.89524895,0.8935374,0.08844931,0.18321708,0.22875124,0.32366478,0.9133226,0.073116556,0.70957804,0.9635225,0.9375758,0.8884844,0.8984612,0.4653972,0.268903,0.6770335,0.8290241,0.54319483,0.29387504,0.06492776,0.6600194,0.8096922,0.0685485,0.04819477,0.3535886,0.44213462,0.5157988,0.5174861,0.45949587,0.8947792,0.20262451,0.11200666,0.010947287,0.82730514,0.24385177,0.22797973,0.2378135,0.43435636,0.17071635,0.043964874,0.6223137,0.16863164,0.25737047,0.9810378,0.12919511,0.2218408,0.13859415,0.5161257,0.033139307,0.35082778,0.597489,0.2615972,0.052867956,0.29810643,0.8079798
AlgaaterCoop,0.080121584,0.0012520482,0.56422114,0.88805664,0.9978441,0.113573566,0.9952998,0.03731082,0.00055620074,0.98861045,0.72307396,0.12651126,0.13906223,0.038292266,0.13517918,0.40564495,0.07704724,0.04809355,0.09736338,0.035711516,0.10813886,0.11066867,0.1534262,0.019073771,0.018367311,0.04629075,0.97708935,0.979446,0.99913067,0.12797506,0.28073007,0.31854537,0.5997153,0.10530985,0.08383461,0.7276863,0.456067,0.48725006,0.60111624,0.93213797,0.9664474,0.19202909,0.50713223,0.49716187,0.4169428,0.89524895,0.8935374,0.08844931,0.18321708,0.22875124,0.32366478,0.9133226,0.073116556,0.70957804,0.9635225,0.9375758,0.8884844,0.8984612,0.4653972,0.268903,0.6770335,0.8290241,0.54319483,0.29387504,0.06492776,0.6600194,0.8096922,0.0685485,0.04819477,0.3535886,0.44213462,0.5157988,0.5174861,0.45949587,0.8947792,0.20262451,0.11200666,0.010947287,0.82730514,0.24385177,0.22797973,0.2378135,0.43435636,0.17071635,0.043964874,0.6223137,0.16863164,0.25737047,0.9810378,0.12919511,0.2218408,0.13859415,0.5161257,0.033139307,0.35082778,0.597489,0.2615972,0.052867956,0.29810643,0.8079798
AlgaaterCoop,0.18141925,0.0041160467,0.9667545,0.9951127,0.99696404,0.08387106,0.9986338,0.08831956,0.10704254,0.36335588,0.9226451,0.19124025,0.18579431,0.018741352,0.013935916,0.07642325,0.2799133,0.02744812,0.066987514,0.04878322,0.037138373,0.059964724,0.10978959,0.006231144,0.008957266,0.042567406,0.4161359,0.5205173,0.9919246,0.03390492,0.05585335,0.16879694,0.88171476,0.22426176,0.31383163,0.9968477,0.66697305,0.51153284,0.90929997,0.99497247,0.99423164,0.16113453,0.6596896,0.59110177,0.066027075,0.35522714,0.9889359,0.12215082,0.13741435,0.36169848,0.23253497,0.9395246,0.1022975,0.31751788,0.9968798,0.9859524,0.9389658,0.9402801,0.83592176,0.47003493,0.6091408,0.16668735,0.72038615,0.130353,0.15334186,0.86043966,0.8966539,0.016046492,0.022148767,0.11281146,0.05724483,0.8553422,0.61370814,0.33654943,0.95146173,0.058836244,0.09953055,0.051483043,0.98617595,0.14031978,0.2628345,0.8229005,0.05055743,0.2561889,0.11524756,0.2607112,0.04902686,0.23409012,0.9792956,0.27052453,0.5210277,0.16829446,0.7800867,0.07524393,0.4448446,0.20863293,0.3034697,0.037295736,0.27981263,0.7225952
AlgaaterCoop,0.18141925,0.0041160467,0.9667545,0.9951127,0.99696404,0.08387106,0.9986338,0.08831956,0.10704254,0.36335588,0.9226451,0.19124025,0.18579431,0.018741352,0.013935916,0.07642325,0.2799133,0.02744812,0.066987514,0.04878322,0.037138373,0.059964724,0.10978959,0.006231144,0.008957266,0.042567406,0.4161359,0.5205173,0.9919246,0.03390492,0.05585335,0.16879694,0.88171476,0.22426176,0.31383163,0.9968477,0.66697305,0.51153284,0.90929997,0.99497247,0.99423164,0.16113453,0.6596896,0.59110177,0.066027075,0.35522714,0.9889359,0.12215082,0.13741435,0.36169848,0.23253497,0.9395246,0.1022975,0.31751788,0.9968798,0.9859524,0.9389658,0.9402801,0.83592176,0.47003493,0.6091408,0.16668735,0.72038615,0.130353,0.15334186,0.86043966,0.8966539,0.016046492,0.022148767,0.11281146,0.05724483,0.8553422,0.61370814,0.33654943,0.95146173,0.058836244,0.09953055,0.051483043,0.98617595,0.14031978,0.2628345,0.8229005,0.05055743,0.2561889,0.11524756,0.2607112,0.04902686,0.23409012,0.9792956,0.27052453,0.5210277,0.16829446,0.7800867,0.07524393,0.4448446,0.20863293,0.3034697,0.037295736,0.27981263,0.7225952
AlgaaterBullied,0.18141925,0.0041160467,0.9667545,0.9951127,0.99696404,0.08387106,0.9986338,0.08831956,0.10704254,0.36335588,0.9226451,0.19124025,0.18579431,0.018741352,0.013935916,0.07642325,0.2799133,0.02744812,0.066987514,0.04878322,0.037138373,0.059964724,0.10978959,0.006231144,0.008957266,0.042567406,0.4161359,0.5205173,0.9919246,0.03390492,0.05585335,0.16879694,0.88171476,0.22426176,0.31383163,0.9968477,0.66697305,0.51153284,0.90929997,0.99497247,0.99423164,0.16113453,0.6596896,0.59110177,0.066027075,0.35522714,0.9889359,0.12215082,0.13741435,0.36169848,0.23253497,0.9395246,0.1022975,0.31751788,0.9968798,0.9859524,0.9389658,0.9402801,0.83592176,0.47003493,0.6091408,0.16668735,0.72038615,0.130353,0.15334186,0.86043966,0.8966539,0.016046492,0.022148767,0.11281146,0.05724483,0.8553422,0.61370814,0.33654943,0.95146173,0.058836244,0.09953055,0.051483043,0.98617595,0.14031978,0.2628345,0.8229005,0.05055743,0.2561889,0.11524756,0.2607112,0.04902686,0.23409012,0.9792956,0.27052453,0.5210277,0.16829446,0.7800867,0.07524393,0.4448446,0.20863293,0.3034697,0.037295736,0.27981263,0.7225952
AlgaaterBullied,0.18141925,0.0041160467,0.9667545,0.9951127,0.99696404,0.08387106,0.9986338,0.08831956,0.10704254,0.36335588,0.9226451,0.19124025,0.18579431,0.018741352,0.013935916,0.07642325,0.2799133,0.02744812,0.066987514,0.04878322,0.037138373,0.059964724,0.10978959,0.006231144,0.008957266,0.042567406,0.4161359,0.5205173,0.9919246,0.03390492,0.05585335,0.16879694,0.88171476,0.22426176,0.31383163,0.9968477,0.66697305,0.51153284,0.90929997,0.99497247,0.99423164,0.16113453,0.6596896,0.59110177,0.066027075,0.35522714,0.9889359,0.12215082,0.13741435,0.36169848,0.23253497,0.9395246,0.1022975,0.31751788,0.9968798,0.9859524,0.9389658,0.9402801,0.83592176,0.47003493,0.6091408,0.16668735,0.72038615,0.130353,0.15334186,0.86043966,0.8966539,0.016046492,0.022148767,0.11281146,0.05724483,0.8553422,0.61370814,0.33654943,0.95146173,0.058836244,0.09953055,0.051483043,0.98617595,0.14031978,0.2628345,0.8229005,0.05055743,0.2561889,0.11524756,0.2607112,0.04902686,0.23409012,0.9792956,0.27052453,0.5210277,0.16829446,0.7800867,0.07524393,0.4448446,0.20863293,0.3034697,0.037295736,0.27981263,0.7225952
AlgaaterBullied,0.18141925,0.0041160467,0.9667545,0.9951127,0.99696404,0.08387106,0.9986338,0.08831956,0.10704254,0.36335588,0.9226451,0.19124025,0.18579431,0.018741352,0.013935916,0.07642325,0.2799133,0.02744812,0.066987514,0.04878322,0.037138373,0.059964724,0.10978959,0.006231144,0.008957266,0.042567406,0.4161359,0.5205173,0.9919246,0.03390492,0.05585335,0.16879694,0.88171476,0.22426176,0.31383163,0.9968477,0.66697305,0.51153284,0.90929997,0.99497247,0.99423164,0.16113453,0.6596896,0.59110177,0.066027075,0.35522714,0.9889359,0.12215082,0.13741435,0.36169848,0.23253497,0.9395246,0.1022975,0.31751788,0.9968798,0.9859524,0.9389658,0.9402801,0.83592176,0.47003493,0.6091408,0.16668735,0.72038615,0.130353,0.15334186,0.86043966,0.8966539,0.016046492,0.022148767,0.11281146,0.05724483,0.8553422,0.61370814,0.33654943,0.95146173,0.058836244,0.09953055,0.051483043,0.98617595,0.14031978,0.2628345,0.8229005,0.05055743,0.2561889,0.11524756,0.2607112,0.04902686,0.23409012,0.9792956,0.27052453,0.5210277,0.16829446,0.7800867,0.07524393,0.4448446,0.20863293,0.3034697,0.037295736,0.27981263,0.7225952
AlgaaterBullied,0.18141925,0.0041160467,0.9667545,0.9951127,0.99696404,0.08387106,0.9986338,0.08831956,0.10704254,0.36335588,0.9226451,0.19124025,0.18579431,0.018741352,0.013935916,0.07642325,0.2799133,0.02744812,0.066987514,0.04878322,0.037138373,0.059964724,0.10978959,0.006231144,0.008957266,0.042567406,0.4161359,0.5205173,0.9919246,0.03390492,0.05585335,0.16879694,0.88171476,0.22426176,0.31383163,0.9968477,0.66697305,0.51153284,0.90929997,0.99497247,0.99423164,0.16113453,0.6596896,0.59110177,0.066027075,0.35522714,0.9889359,0.12215082,0.13741435,0.36169848,0.23253497,0.9395246,0.1022975,0.31751788,0.9968798,0.9859524,0.9389658,0.9402801,0.83592176,0.47003493,0.6091408,0.16668735,0.72038615,0.130353,0.15334186,0.86043966,0.8966539,0.016046492,0.022148767,0.11281146,0.05724483,0.8553422,0.61370814,0.33654943,0.95146173,0.058836244,0.09953055,0.051483043,0.98617595,0.14031978,0.2628345,0.8229005,0.05055743,0.2561889,0.11524756,0.2607112,0.04902686,0.23409012,0.9792956,0.27052453,0.5210277,0.16829446,0.7800867,0.07524393,0.4448446,0.20863293,0.3034697,0.037295736,0.27981263,0.7225952
AlgaaterBully,0.18141925,0.0041160467,0.9667545,0.9951127,0.99696404,0.08387106,0.9986338,0.08831956,0.10704254,0.36335588,0.9226451,0.19124025,0.18579431,0.018741352,0.013935916,0.07642325,0.2799133,0.02744812,0.066987514,0.04878322,0.037138373,0.059964724,0.10978959,0.006231144,0.008957266,0.042567406,0.4161359,0.5205173,0.9919246,0.03390492,0.05585335,0.16879694,0.88171476,0.22426176,0.31383163,0.9968477,0.66697305,0.51153284,0.90929997,0.99497247,0.99423164,0.16113453,0.6596896,0.59110177,0.066027075,0.35522714,0.9889359,0.12215082,0.13741435,0.36169848,0.23253497,0.9395246,0.1022975,0.31751788,0.9968798,0.9859524,0.9389658,0.9402801,0.83592176,0.47003493,0.6091408,0.16668735,0.72038615,0.130353,0.15334186,0.86043966,0.8966539,0.016046492,0.022148767,0.11281146,0.05724483,0.8553422,0.61370814,0.33654943,0.95146173,0.058836244,0.09953055,0.051483043,0.98617595,0.14031978,0.2628345,0.8229005,0.05055743,0.2561889,0.11524756,0.2607112,0.04902686,0.23409012,0.9792956,0.27052453,0.5210277,0.16829446,0.7800867,0.07524393,0.4448446,0.20863293,0.3034697,0.037295736,0.27981263,0.7225952
AlgaaterBully,0.18141925,0.0041160467,0.9667545,0.9951127,0.99696404,0.08387106,0.9986338,0.08831956,0.10704254,0.36335588,0.9226451,0.19124025,0.18579431,0.018741352,0.013935916,0.07642325,0.2799133,0.02744812,0.066987514,0.04878322,0.037138373,0.059964724,0.10978959,0.006231144,0.008957266,0.042567406,0.4161359,0.5205173,0.9919246,0.03390492,0.05585335,0.16879694,0.88171476,0.22426176,0.31383163,0.9968477,0.66697305,0.51153284,0.90929997,0.99497247,0.99423164,0.16113453,0.6596896,0.59110177,0.066027075,0.35522714,0.9889359,0.12215082,0.13741435,0.36169848,0.23253497,0.9395246,0.1022975,0.31751788,0.9968798,0.9859524,0.9389658,0.9402801,0.83592176,0.47003493,0.6091408,0.16668735,0.72038615,0.130353,0.15334186,0.86043966,0.8966539,0.016046492,0.022148767,0.11281146,0.05724483,0.8553422,0.61370814,0.33654943,0.95146173,0.058836244,0.09953055,0.051483043,0.98617595,0.14031978,0.2628345,0.8229005,0.05055743,0.2561889,0.11524756,0.2607112,0.04902686,0.23409012,0.9792956,0.27052453,0.5210277,0.16829446,0.7800867,0.07524393,0.4448446,0.20863293,0.3034697,0.037295736,0.27981263,0.7225952
