AlgaaterCoop,-1.697749375254331,1.4130744393666081,0.5977784307850428,1.3791571375327814,-1.3977760695776769,1.3977760695776436,-1.3977760695776769,1.3977760695776436,-1.3977760695776769,-0.9045340337333192
AlgaaterCoop,-1.810594513309553,0.7833823755560764,-0.5582035254957026,2.261470077043009,0.9498379545153922,1.4014830783165626,0.9498379545153922,1.4014830783165626,0.9498379545153922,-2.7227158519152512
AlgaaterBullyPunish,-1.8009906717729383,0.1424755169088478,-0.19684713378222113,2.6460384945115036,0.9030672523646307,1.7170837669475914,0.9030672523646307,1.7170837669475914,1.7007563961347703,-2.7227158519152512
AlgaaterBullyPunish,-1.7913868302363236,0.021062037720633454,0.22853811812238986,3.388859859726627,0.9012264677099334,1.7189245516022953,0.9012264677099334,1.7189245516022953,1.7086911840285715,-2.7227158519152512
AlgaaterCoop,-1.781782988699709,0.4697922515917215,-1.7859778409136682,2.6355983742280413,0.951629816490021,1.3996912163419382,0.951629816490021,1.3996912163419382,0.9558106988338718,-2.7227158519152512
AlgaaterCfr,-1.7721791471630943,-0.1463019032208504,-2.9433844972785863,1.949655852472472,0.9090466017377423,1.6965363935550022,0.9090466017377423,1.6965363935550022,-0.4543523966203153,-2.7227158519152512
AlgaaterBully,-1.7625753056264797,-0.5091736064988684,-2.630607307446331,2.1710217132906617,0.9113850590051472,1.6891494599972916,0.9113850590051472,1.6891494599972916,-0.38728216399646725,-2.7227158519152512
AlgaaterMinimax,-1.752971464089865,-0.5628293258552679,-3.064893861761245,1.7946108784899026,0.9066309233547882,1.6857944083117549,0.906391654861179,1.6857944083117549,0.9066276190598621,-2.7227158519152512
AlgaaterBullyPunish,-1.7433676225532504,-0.6004987250453507,-3.409684514391912,1.4952835896068288,0.9108608053320068,1.7092902139802146,0.9106498661443192,1.7092902139802146,1.708547036034586,-2.7227158519152512
AlgaaterCfr,-1.733763781016636,-0.6342160452817418,-3.6230443284734264,1.2509817798184018,0.9119131091862279,1.693669886106518,0.9117246560360219,1.693669886106518,0.5444085174024308,-2.7227158519152512
AlgaaterCfr,-1.724159939480021,-0.547444937302522,-3.7786735867328884,1.0253252010942278,0.9109319206225698,1.6946510746701768,0.9107632558059351,1.6946510746701768,-179.4476004966164,-2.7227158519152512
AlgaaterCfr,-1.7145560979434065,-0.5789004630970663,-3.9356096104336897,0.8580882112997753,0.9114839145679197,1.6940990807248266,0.9113305829164334,1.6940990807248266,-163.13418226965126,-2.7227158519152512
AlgaaterCfr,-1.704952256406792,-0.5570563479619661,-4.066389630184357,0.7246759681574475,0.9113114164599978,1.6942715788327487,0.9111708624461355,1.6942715788327487,-149.53966708051365,-2.7227158519152512
AlgaaterBully,-1.6953484148701772,-0.5830932258905088,-4.357179440806678,0.47768141113832063,0.9141121349007117,1.6864223841017263,0.913977464486116,1.6864223841017263,0.1856626457269434,-2.7227158519152512
AlgaaterBully,-1.6857445733335625,-0.5230143093511852,-4.823814491447952,0.11139062782789265,0.9141328840121197,1.6864016349903184,0.913057608152621,1.6864016349903184,0.9147284457166691,-2.7227158519152512
AlgaaterBully,-1.676140731796948,-0.5477197998315991,-5.284307304807422,-0.27807934771652165,0.9153425693540556,1.6851919496483823,0.9141328840121197,1.6851919496483823,0.915333288387637,-2.7227158519152512
AlgaaterCoopPunish,-1.6665368902603332,0.08167104653196813,-6.769747073531144,-0.725712988626605,0.9680026174520746,1.3746769557479905,0.9667917958050266,1.3746769557479905,1.378803848774331,-2.7227158519152512
AlgaaterBullied,-1.6569330487237186,0.32674745349851314,-8.452145998543003,-1.2994110460759192,0.9929734132904839,1.3513192696921963,0.9918818991010622,1.3513192696921963,0.9946214117484746,-2.7227158519152512
AlgaaterMinimax,-1.647329207187104,-0.3491772459363819,-6.957124152296506,-1.49630588415887,0.9108144566489679,1.681610875017573,0.9096065795381154,1.6807653610399762,0.9102634056035271,-2.7227158519152512
AlgaaterBully,-1.6377253656504893,-0.6506064127760576,-5.546279203499218,-1.2695774699591402,0.9159227786174479,1.6846117403849903,0.9146498702314466,1.6836738078900424,0.9153124203929179,-2.7227158519152512
AlgaaterCfr,-1.6281215241138747,-0.6628675557066253,-5.511295018414452,-1.3823993623631998,0.913985147291508,1.691597848001237,0.9126384431455502,1.6906551550990663,0.29032445142349267,-2.7227158519152512
AlgaaterBully,-1.61851768257726,-0.6739087582859526,-5.508227529713577,-1.4635731889898798,0.9159301854977551,1.6846043335046823,0.914583481351797,1.6836616406025113,0.39434583218357994,-2.7227158519152512
AlgaaterBullyPunish,-1.6089138410406454,-0.6798347692243372,-5.555571966856982,-1.5637227169493153,0.9141528634752732,1.7059981558369472,0.912663206430447,1.7050501922629664,1.7118335913677964,-2.7227158519152512
AlgaaterCoop,-1.5993099995040307,0.03906120577485493,-6.988791564058116,-1.6442336389469943,0.9603081430301664,1.3910128898017893,0.9589612422620308,1.3901557711311572,0.9628300923958445,-2.7227158519152512
AlgaaterBully,-1.589706157967416,-0.40455545145061744,-7.083402991243537,-2.057216357818247,0.9181278700863794,1.682406648916056,0.9167910532710923,1.6815559473063282,0.9159361558832683,-2.7227158519152512
AlgaaterBully,-1.5801023164308012,-0.7245013094914493,-5.514553711487158,-2.001737306621086,0.9177619400379275,1.6827725789645105,0.9161490262486797,1.6818317125874493,0.9153397850641299,-2.7227158519152512
