,Unnamed: 0,Rewards,Agent
0,0,-6,AlegAATr
1,1,-6,AlegAATr
2,2,-6,AlegAATr
3,3,-6,AlegAATr
4,4,78,AlegAATr
5,5,78,AlegAATr
6,6,74,AlegAATr
7,7,90,AlegAATr
8,8,82,AlegAATr
9,9,66,AlegAATr
10,10,68,AlegAATr
11,11,76,AlegAATr
12,12,-20,AlegAATr
13,13,4,AlegAATr
14,14,-2,AlegAATr
15,15,-18,AlegAATr
16,16,80,AlegAATr
17,17,72,AlegAATr
18,18,76,AlegAATr
19,19,84,AlegAATr
20,20,60,AlegAATr
21,21,100,AlegAATr
22,22,80,AlegAATr
23,23,72,AlegAATr
24,24,72,AlegAATr
25,25,80,AlegAATr
26,26,80,AlegAATr
27,27,88,AlegAATr
28,28,80,AlegAATr
29,29,72,AlegAATr
30,30,88,AlegAATr
31,31,64,AlegAATr
32,32,22,AlegAATr
33,33,38,AlegAATr
34,34,76,AlegAATr
35,35,68,AlegAATr
36,36,6,AlegAATr
37,37,22,AlegAATr
38,38,-8,AlegAATr
39,39,-16,AlegAATr
40,40,78,AlegAATr
41,41,78,AlegAATr
42,42,50,AlegAATr
43,43,50,AlegAATr
44,44,-20,AlegAATr
45,45,4,AlegAATr
46,46,-18,AlegAATr
47,47,30,AlegAATr
48,48,70,AlegAATr
49,49,70,AlegAATr
50,50,-8,AlegAATr
51,51,0,AlegAATr
52,52,88,AlegAATr
53,53,64,AlegAATr
54,54,0,AlegAATr
55,55,-8,AlegAATr
56,56,-20,AlegAATr
57,57,4,AlegAATr
58,58,84,AlegAATr
59,59,76,AlegAATr
60,60,88,AlegAATr
61,61,80,AlegAATr
62,62,88,AlegAATr
63,63,80,AlegAATr
64,64,-4,AlegAATr
65,65,-12,AlegAATr
66,66,-8,AlegAATr
67,67,-16,AlegAATr
68,68,76,AlegAATr
69,69,84,AlegAATr
70,70,72,AlegAATr
71,71,64,AlegAATr
72,72,-6,AlegAATr
73,73,-6,AlegAATr
74,74,-20,AlegAATr
75,75,4,AlegAATr
76,76,62,AlegAATr
77,77,46,AlegAATr
78,78,76,AlegAATr
79,79,68,AlegAATr
80,80,80,AlegAATr
81,81,72,AlegAATr
82,82,42,AlegAATr
83,83,42,AlegAATr
84,84,50,AlegAATr
85,85,82,AlegAATr
86,86,-4,AlegAATr
87,87,-12,AlegAATr
88,88,88,AlegAATr
89,89,64,AlegAATr
90,90,0,AlegAATr
91,91,8,AlegAATr
92,92,80,AlegAATr
93,93,72,AlegAATr
94,94,86,AlegAATr
95,95,70,AlegAATr
96,96,-22,AlegAATr
97,97,10,AlegAATr
98,98,72,AlegAATr
99,99,80,AlegAATr
100,0,6,AlegAAATr
101,1,38,AlegAAATr
102,2,-4,AlegAAATr
103,3,4,AlegAAATr
104,4,26,AlegAAATr
105,5,-6,AlegAAATr
106,6,-18,AlegAAATr
107,7,46,AlegAAATr
108,8,-12,AlegAAATr
109,9,28,AlegAAATr
110,10,2,AlegAAATr
111,11,18,AlegAAATr
112,12,22,AlegAAATr
113,13,6,AlegAAATr
114,14,0,AlegAAATr
115,15,8,AlegAAATr
116,16,22,AlegAAATr
117,17,-10,AlegAAATr
118,18,30,AlegAAATr
119,19,14,AlegAAATr
120,20,2,AlegAAATr
121,21,18,AlegAAATr
122,22,-22,AlegAAATr
123,23,10,AlegAAATr
124,24,10,AlegAAATr
125,25,10,AlegAAATr
126,26,18,AlegAAATr
127,27,-14,AlegAAATr
128,28,14,AlegAAATr
129,29,14,AlegAAATr
130,30,30,AlegAAATr
131,31,14,AlegAAATr
132,32,30,AlegAAATr
133,33,-2,AlegAAATr
134,34,0,AlegAAATr
135,35,-8,AlegAAATr
136,36,16,AlegAAATr
137,37,-24,AlegAAATr
138,38,10,AlegAAATr
139,39,10,AlegAAATr
140,40,0,AlegAAATr
141,41,24,AlegAAATr
142,42,-10,AlegAAATr
143,43,22,AlegAAATr
144,44,-14,AlegAAATr
145,45,18,AlegAAATr
146,46,2,AlegAAATr
147,47,2,AlegAAATr
148,48,-8,AlegAAATr
149,49,48,AlegAAATr
150,50,10,AlegAAATr
151,51,-22,AlegAAATr
152,52,16,AlegAAATr
153,53,40,AlegAAATr
154,54,-6,AlegAAATr
155,55,10,AlegAAATr
156,56,-16,AlegAAATr
157,57,40,AlegAAATr
158,58,-10,AlegAAATr
159,59,6,AlegAAATr
160,60,16,AlegAAATr
161,61,40,AlegAAATr
162,62,8,AlegAAATr
163,63,0,AlegAAATr
164,64,-18,AlegAAATr
165,65,-2,AlegAAATr
166,66,44,AlegAAATr
167,67,36,AlegAAATr
168,68,-4,AlegAAATr
169,69,4,AlegAAATr
170,70,26,AlegAAATr
171,71,10,AlegAAATr
172,72,16,AlegAAATr
173,73,8,AlegAAATr
174,74,-2,AlegAAATr
175,75,-2,AlegAAATr
176,76,6,AlegAAATr
177,77,-10,AlegAAATr
178,78,28,AlegAAATr
179,79,36,AlegAAATr
180,80,-10,AlegAAATr
181,81,38,AlegAAATr
182,82,4,AlegAAATr
183,83,12,AlegAAATr
184,84,6,AlegAAATr
185,85,-10,AlegAAATr
186,86,18,AlegAAATr
187,87,18,AlegAAATr
188,88,-20,AlegAAATr
189,89,20,AlegAAATr
190,90,32,AlegAAATr
191,91,8,AlegAAATr
192,92,-28,AlegAAATr
193,93,44,AlegAAATr
194,94,32,AlegAAATr
195,95,8,AlegAAATr
196,96,2,AlegAAATr
197,97,2,AlegAAATr
198,98,24,AlegAAATr
199,99,16,AlegAAATr
200,0,-20,AlegAAATTr
201,1,-12,AlegAAATTr
202,2,70,AlegAAATTr
203,3,70,AlegAAATTr
204,4,60,AlegAAATTr
205,5,68,AlegAAATTr
206,6,62,AlegAAATTr
207,7,46,AlegAAATTr
208,8,-12,AlegAAATTr
209,9,-20,AlegAAATTr
210,10,38,AlegAAATTr
211,11,54,AlegAAATTr
212,12,-12,AlegAAATTr
213,13,-20,AlegAAATTr
214,14,56,AlegAAATTr
215,15,48,AlegAAATTr
216,16,-20,AlegAAATTr
217,17,-12,AlegAAATTr
218,18,-10,AlegAAATTr
219,19,-26,AlegAAATTr
220,20,60,AlegAAATTr
221,21,36,AlegAAATTr
222,22,58,AlegAAATTr
223,23,58,AlegAAATTr
224,24,-20,AlegAAATTr
225,25,-12,AlegAAATTr
226,26,-12,AlegAAATTr
227,27,-20,AlegAAATTr
228,28,-12,AlegAAATTr
229,29,-20,AlegAAATTr
