,EEE
0,0
1,-6
2,10
3,-6
4,128
5,138
6,4
7,48
8,112
9,56
10,-16
11,70
12,20
13,6
14,114
15,2
16,124
17,16
18,30
19,4
20,68
21,96
22,-2
23,-16
24,86
25,-26
26,-6
27,52
28,4
29,-14
30,14
31,120
32,8
33,136
34,70
35,2
36,44
37,8
38,16
39,-14
40,-14
41,-2
42,0
43,8
44,50
45,-2
46,146
47,-8
48,-14
49,16
