,BBL
0,78
1,-8
2,4
3,78
4,4
5,4
6,84
7,118
8,-8
9,-32
10,84
11,-8
12,10
13,-8
14,72
15,-2
16,84
17,118
18,84
19,124
20,118
21,-2
22,124
23,124
24,118
25,-8
26,-14
27,78
28,-2
29,78
30,4
31,96
32,-8
33,-8
34,10
35,4
36,102
37,-8
38,118
39,118
40,-2
41,84
42,96
43,-8
44,4
45,118
46,-8
47,96
48,-26
49,4
