,EEE
0,-28
1,28
2,-16
3,-50
4,-46
5,-10
6,-36
7,-44
8,-32
9,38
10,-54
11,-4
12,-36
13,-46
14,-46
15,6
16,-28
17,-48
18,40
19,-10
20,52
21,-38
22,62
23,44
24,-34
25,-8
26,-54
27,-10
28,-32
29,-40
30,-36
31,-24
32,-52
33,-26
34,44
35,-34
36,-34
37,-18
38,-4
39,-42
40,-2
41,-20
42,-34
43,-26
44,68
45,-12
46,-28
47,32
48,-22
49,34
