,BBL
0,150
1,150
2,-20
3,-20
4,150
5,150
6,150
7,-14
8,-8
9,-14
10,-8
11,150
12,150
13,-8
14,150
15,150
16,150
17,150
18,150
19,-14
20,-14
21,-20
22,-8
23,150
24,-14
25,-8
26,150
27,-20
28,150
29,-8
30,-20
31,150
32,-2
33,150
34,150
35,150
36,-20
37,150
38,-20
39,-14
40,150
41,-26
42,-20
43,150
44,-2
45,-14
46,150
47,-20
48,-20
49,-20
