BollingerBands,-0.013488414,-0.28332227,-0.2609093,0.26991892,0.8233081,-0.3652804,0.4096129,-0.21720609,0.018916816,-0.21875927,0.011368312,0.010040969,2.1133358,-0.0921799,-0.42092305,-0.036958456,-0.10332061,-0.48861486,-0.12788795,-0.35846102,-0.29985946,-0.7792766,-0.31224063,0.09537246,-0.7666454,0.11866827,-0.43823296,0.09970924,4.2051764,-0.39808032,-0.19939153,-0.032268763,-0.18636185,0.14981012,-0.10881393,-0.0813151,-0.2382396,0.036160015,-0.38708678,-0.46877575,5.5707684,-0.6468771,-0.05568722,0.23418736,-0.13456197,-0.0859741,0.41625267,-0.07437579,0.13597924,-0.28061652,-0.49017167,0.016536355,-0.19861014,1.4149079,-0.30926707,0.0458197,-0.122412294,-0.3309078,0.5430769,-0.29515064,-0.17654318,-0.13427314,0.30111277,-0.17311957,0.9124653,-0.01631409,0.42318812,-0.042136975,0.16484973,-0.12866119,0.089826316,0.079390556,0.72443056,1.9555708,1.0168111,0.11146161,-0.32787025,0.16700959,-0.50495106,0.9856513,0.61441135,0.20818037,0.26002288,0.42455542,-0.053811237,1.322482,-0.38676694,-0.34630632,-0.37294424,-0.14913453,0.67959493,0.63670355,-0.3704751,0.35821313,-0.4766236,-0.20640126,5.8489366,0.5596086,-0.011719555,0.22251752,-0.39131016,-0.17961328,-0.2800781,-0.6886009,-0.13492185,-0.04074327,-0.5058236,-0.17867336,-0.2170165,-0.78455245,-0.12375901,-0.119901195,-1.48757,0.2637607,-0.3896889,0.11255616,-0.16144788,0.5991888,-0.24337733,-0.01228559,-0.295724,0.3885942,0.0721,-0.32036304,-0.05289684,-0.06514692,0.37985763,-0.10637995
BollingerBands,-0.015066983,-0.28474194,-0.26058578,0.268562,0.8175622,-0.37381014,0.41498634,-0.21678019,0.023051888,-0.21529315,0.017045036,0.009244561,2.1146417,-0.08824983,-0.42016092,-0.034099787,-0.10292389,-0.48719668,-0.13655579,-0.3368442,-0.29884803,-0.7781138,-0.31176773,0.09693494,-0.76507056,0.11861007,-0.43702713,0.055715382,4.226365,-0.40596178,-0.19899233,-0.027000159,-0.1882268,0.15529111,-0.10847098,-0.081089444,-0.23443869,0.03462995,-0.38607845,-0.46735987,5.5816917,-0.6456627,-0.0556963,0.2173441,-0.13206442,-0.09010118,0.41282725,-0.0756899,0.13616426,-0.2856786,-0.48925254,0.013244569,-0.1984475,1.3931766,-0.3088518,0.038809985,-0.12172332,-0.332457,0.5396181,-0.29666555,-0.13603362,-0.13411993,0.3150841,-0.1687553,0.91007775,-0.0143663585,0.41075796,-0.04095843,0.1583406,-0.13032961,0.07961926,0.068816096,0.7114122,1.9432595,1.0135639,0.118086696,-0.3265655,0.17342597,-0.50228304,0.96421397,0.6064304,0.21684423,0.25856358,0.43944645,-0.053581323,1.339206,-0.39049876,-0.3455637,-0.36930987,-0.15111819,0.6865969,0.63237727,-0.35921153,0.35469067,-0.4754791,-0.21286944,5.8573284,0.5509184,0.013508201,0.24200007,-0.39173803,-0.17886184,-0.2794013,-0.6860942,-0.12318379,-0.04053613,-0.5036507,-0.17822267,-0.2154933,-0.78219813,-0.12423,-0.11966965,-1.4865507,0.2647447,-0.3902882,0.12163547,-0.16085398,0.61457515,-0.2539187,-0.018470287,-0.29843575,0.3883444,0.078759626,-0.30786014,-0.05306174,-0.08360875,0.37406763,-0.10712688
Stochastic,0.031067804,0.027703434,0.024277985,-0.028279051,1.314456,-0.7501604,0.117731765,-0.19008946,0.0045960546,-0.58277535,0.51269555,1.0801053,2.462366,-0.17352605,-0.49509767,0.062417388,-0.15189208,-0.5199111,0.015511453,-0.55070645,-0.3982966,-0.75823796,0.56475556,-0.041684758,-0.57809496,0.15020981,-0.17177728,0.7896191,-0.35990137,-0.6026204,0.04922621,-0.27412093,-0.21916862,-0.13867873,-0.14219125,0.040311307,-0.11425465,0.800945,-0.4852209,-0.47248307,6.5704465,-0.76506144,0.36950207,-0.24463016,0.11449602,-0.21970174,1.0592753,1.3323208,0.1250494,3.026985,-0.7687821,0.14747447,-0.17802608,1.7711725,-0.4775088,-0.38936132,-0.089145325,1.0950295,1.7052222,-0.61459273,-0.41279987,0.18319882,-0.60567284,-0.32852206,-0.18809918,-0.3443396,1.1496646,-0.02185309,-0.15286563,-0.23623663,-0.5615632,0.21823439,1.8080958,-0.33824182,-0.0356555,0.006818652,-0.4451669,-0.16665575,-0.63025147,-0.293683,0.19462234,-0.40000713,0.06734784,-0.067843005,-0.0669494,-0.47004423,0.31594557,0.47985566,0.14145535,0.6390904,2.0581596,1.9704957,-0.8725226,0.0077992976,-0.58800983,-0.55423045,2.2397408,0.7757567,-0.005499661,0.008477896,-0.10893014,1.4644074,-0.34594738,-0.82186484,-0.84320486,-0.045511886,-1.0012591,-0.22253741,-0.339041,-0.9341185,-0.23286945,-0.15651333,-1.5867834,0.31764013,-0.35741156,0.41250867,-0.14455631,-0.3427106,-0.58929795,-0.44233432,0.32689756,0.5271606,-0.30187318,-0.4564429,-0.046346776,-0.3340721,0.2669312,0.019756377
Stochastic,0.048133384,0.34344333,0.2895777,-0.041141763,1.1940348,-0.7603518,0.09490742,-0.19393843,-0.028829768,-0.5914701,0.45770702,1.0448717,2.426516,-0.17756888,-0.5008554,0.045209676,-0.15786143,-0.49652886,0.026683494,-0.55940324,-0.4059377,-0.8202923,0.7388275,-0.046266902,-0.2367599,0.14297521,-0.10511288,0.6899104,-0.36727524,-0.6265156,0.036197275,-0.2356007,-0.26031315,-0.14290875,-0.14478213,0.05641307,-0.12445444,0.80293465,-0.49283844,-0.48930964,6.3106966,-0.7742355,0.49333408,-0.23810422,0.082874,-0.3508462,0.9891218,1.3016776,0.11204898,2.8761086,-0.7766245,0.061924756,-0.18670642,1.8174884,-0.48921916,-0.33287883,-0.08903382,1.4888045,1.9786608,-0.6232502,-0.40018725,0.20779414,-0.6152709,-0.3402812,-0.19440079,-0.34946078,1.1578925,-0.021125443,-0.119240254,-0.26267198,-0.56956846,0.25321594,1.7858304,-0.33915913,-0.035031497,-0.074821204,-0.45164508,-0.1657377,-0.639395,-0.31047496,0.01635024,-0.4082219,0.05865031,-0.060574457,-0.06790976,-0.47893587,0.2749492,0.45488137,0.25135428,0.3805333,1.9857368,1.7110276,-0.88145536,-0.019094437,-0.5966561,-0.57392246,1.6156938,0.7829462,0.24357173,0.037567824,-0.08653018,1.9528406,-0.35106042,-0.83069026,-0.8280023,-0.04621693,-1.0081348,-0.22594231,-0.35999018,-0.93769807,-0.23890315,-0.15838887,-1.5944848,0.29095906,-0.3793824,0.5769777,-0.12747452,-0.3389147,-0.598145,-0.5095387,0.33209348,0.519777,-0.30755126,-0.4632159,-0.048512608,-0.37785792,0.22212699,0.0189047
Choc,-0.015101355,-0.29797268,-0.27973416,0.26664442,0.89497554,-0.39694357,0.43238738,-0.2194976,0.008760035,-0.18698385,0.007666722,0.002064079,2.1646395,-0.07574623,-0.4195528,-0.014714241,-0.10382992,-0.4848737,-0.1448435,-0.30976048,-0.298041,-0.777186,-0.31634203,0.10351741,-0.76381403,0.11437751,-0.436065,-0.040065244,4.2424703,-0.45772845,-0.19925018,-0.13208306,-0.19860697,0.21334302,-0.108197324,-0.08090938,-0.22658019,0.02679637,-0.38527393,-0.4654039,5.5822706,-0.62966526,-0.057571873,0.034144104,-0.12109549,-0.13590747,0.3842142,-0.11865422,0.13495946,-0.31423882,-0.46984577,-0.028910995,-0.20256929,1.1684638,-0.3139355,0.0012818873,-0.1234711,-0.35183364,0.74299353,-0.3029788,0.10800129,-0.13100377,0.45709437,0.030439109,1.009867,-0.010784566,0.37523866,-0.040522866,0.07180011,-0.15363991,-0.02550754,-0.036895454,0.72572625,1.9545157,1.0381297,0.07556197,-0.32147747,0.3466557,-0.48960367,0.9054589,0.65760165,0.22160706,0.23948729,0.31647223,-0.053461622,1.5472207,-0.40744495,-0.34497124,-0.3631694,-0.15947399,0.6467388,0.42279238,-0.15745574,0.38397634,-0.47456583,-0.24413025,5.7953196,0.5653529,-0.006996423,0.16226813,-0.39330268,-0.18288007,-0.27886128,-0.6917859,-0.053615093,-0.026916776,-0.5034682,-0.17786306,-0.17105079,-0.7661843,-0.11118029,-0.11959178,-1.4656943,0.3149333,-0.39607435,0.088445276,-0.16038014,0.61175895,-0.40446573,-0.04968065,-0.31941512,0.37808993,0.13409932,-0.2318734,-0.05463977,-0.1275458,0.47642186,-0.11276232
BeepBoop,0.0026328526,-0.09493455,-0.2179426,-0.00966157,1.4018917,-0.76606506,0.16899581,-0.20397326,0.057816237,-0.5963445,0.29157117,1.038199,2.212581,-0.17983529,-0.5040832,0.060392976,-0.13696928,-0.60310227,0.05581212,-0.5642786,-0.41022134,-0.8634473,0.4482562,-0.030640401,-0.93847775,0.1614381,-0.46310127,0.9777459,0.70237625,-0.35407358,0.026719153,-0.4531772,-0.104108185,-0.14217997,-0.14623459,-0.008774571,-0.15284383,0.70204115,-0.4971089,-0.5069794,6.147416,-0.7793783,0.2584449,0.46584058,0.102452934,0.09876943,1.1265992,1.1926163,0.14487669,2.6503797,-0.7810209,0.39068258,-0.17257087,1.9765043,-0.46774742,-0.38674718,-0.105118446,0.13986465,0.6579359,-0.5060584,-0.4863041,0.075525,-0.62065166,-0.35000658,0.1020762,-0.3523317,1.166213,-0.038090304,0.33718023,-0.22979209,-0.44965783,0.022533327,1.6882058,1.0365433,-0.0142630935,0.13750613,-0.45527682,-0.2294355,-0.6445208,-0.21768484,0.6546044,-0.4128271,0.06946945,-0.13124463,-0.068448134,-0.43697542,0.40380234,-0.22225624,-0.067415744,0.77629113,2.0468574,2.2132058,-0.6613347,0.14687145,-0.6015032,-0.5271939,3.8310614,0.70963633,-0.21738204,-0.17552121,-0.247937,0.03757614,-0.3539268,-0.83563775,-0.8601786,-0.054122955,-0.8211918,-0.22785114,-0.31842944,-0.93970466,-0.2312605,-0.1594403,-1.5988022,0.3648044,-0.34134412,0.4222771,-0.188727,-0.3876022,-0.6031047,-0.2978477,0.18941873,0.52712435,-0.3107344,-0.46701282,-0.040914334,-0.27439746,0.5605496,0.017837197
Supertrend,-0.010061074,-0.21931167,-0.1744048,0.083820626,1.1415395,-0.4432209,0.20767611,-0.23056214,-0.009788871,-0.50339067,0.03222215,0.41961953,1.7627605,-0.16018748,-0.47610095,-0.07011029,-0.12107352,-0.6078099,-0.06325911,-0.5220128,-0.373086,-0.8634597,-0.16081905,-0.0071890876,-0.88065845,0.13468888,-0.52553296,0.9337441,2.9269533,-0.16930842,-0.09287846,-0.3533154,-0.056432605,-0.17542605,-0.13364303,-0.07275054,-0.26217666,0.3469311,-0.4600879,-0.5285243,5.3623524,-0.7347934,0.24857827,0.45538062,-0.08311841,0.13402927,0.70244074,0.4957234,0.1438925,0.5874116,-0.7071704,0.2751363,-0.08474958,2.1618247,-0.4017126,-0.38607803,-0.13653332,0.07427123,0.14373249,-0.324696,-0.4631452,-0.11357683,-0.5740054,-0.35403138,0.5588144,-0.10670917,0.91307044,-0.07139909,0.37271616,-0.10655087,0.4199104,0.19810826,1.2404505,2.0649722,1.1264011,0.096572936,-0.42379308,-0.28641355,-0.40649933,1.0820501,0.78345746,-0.2063369,0.21908025,0.12807652,-0.05929134,-0.11450395,-0.1459254,-0.40006846,-0.4519499,0.03977993,1.2270075,1.5232153,-0.39086673,0.021676123,-0.5594829,-0.2613436,5.468885,0.5532856,-0.35629198,-0.20286298,-0.40879595,-0.21335264,-0.32907772,-0.72769696,-0.57391083,-0.05531089,-0.62517977,-0.21130347,-0.2722891,-0.92230856,-0.18940592,-0.13994649,-1.5613741,0.3449742,-0.35952306,0.09702331,-0.20444344,-0.2864407,0.10344291,0.08407295,-0.13900054,0.44200778,-0.12466133,-0.4340964,-0.04304881,0.29348573,0.40723202,-0.053363793
Stochastic,0.07845239,0.55703765,0.53449273,-0.054872453,1.2195023,-0.7694325,0.08365199,-0.1882185,-0.07574573,-0.5992174,0.41362962,0.99386203,2.3477182,-0.18117112,-0.4943249,0.04933861,-0.15797067,-0.5021503,0.040838525,-0.53734654,-0.41274607,-0.89973485,0.85092956,-0.04865873,-0.09020871,0.14708114,-0.073853105,0.46443993,-0.37384558,-0.63397914,0.056975603,-0.20590481,-0.26408374,-0.1373428,-0.1470907,0.083900884,-0.11256468,0.8357868,-0.49962592,-0.4692508,6.300479,-0.78240967,0.5142016,-0.25031093,0.065389276,-0.3973275,1.0052664,1.196425,0.110256925,3.114196,-0.7836122,0.02285093,-0.18699136,1.7331029,-0.5092913,-0.2892899,-0.08162454,1.2672968,2.1414843,-0.63096416,-0.4040616,0.2369682,-0.6238231,-0.35819873,-0.20001572,-0.35402387,1.1649756,-0.012181789,-0.10466772,-0.26162928,-0.5767014,0.3006039,1.5704532,-0.34943354,-0.059592217,-0.14514194,-0.45741737,-0.15945241,-0.6475421,-0.33197033,-0.095397994,-0.41554147,0.055522766,-0.054852724,-0.06876546,-0.4868586,0.06739795,0.52486813,0.30673897,0.40225312,2.0118148,1.5890034,-0.8894147,-0.015499264,-0.60436016,-0.5648186,1.0935564,0.79849446,0.38658968,0.11463609,-0.08453661,2.0437515,-0.35561627,-0.8385539,-0.83040977,-0.049062684,-1.0142612,-0.22897619,-0.36928198,-0.94088745,-0.24427933,-0.16006003,-1.6013469,0.3137014,-0.37569165,0.62507826,-0.08611186,-0.33230662,-0.60602796,-0.5409638,0.35165977,0.52504003,-0.3126106,-0.46925086,-0.04983156,-0.38266036,0.4102368,0.025296211
Choc,0.0109094605,-0.23049808,-0.18521842,-0.035436496,1.3511119,-0.7258171,0.18085122,-0.26133364,-0.19034986,-0.6438709,0.047311455,0.74585104,1.6746259,-0.20193368,-0.5355556,-0.030797303,-0.13227625,-0.6995398,0.07391663,-0.611816,-0.45198822,-0.9541676,0.009780347,-0.0363748,-1.0035084,0.15146858,-0.6195996,1.1633706,1.160238,-0.1250503,-0.06003265,-0.53735787,-0.11594537,-0.1717627,-0.16039664,-0.0003309101,-0.114369765,0.5170375,-0.53874725,-0.57525074,4.3535085,-0.8295241,0.3335726,0.59810114,-0.14497945,0.1239233,0.9081011,0.8379339,0.14450523,2.11853,-0.823888,0.29219663,-0.10000865,2.1626244,-0.46876815,-0.37943846,-0.14152326,0.08575785,0.9394243,-0.42388675,-0.58477587,-0.033947438,-0.6731158,-0.41229662,1.1841692,-0.24520968,1.1961266,-0.052594796,0.48920384,-0.27009955,0.3004623,-0.29518723,1.4650146,2.2023463,1.1094427,-0.22807227,-0.49068737,-0.33948034,-0.32240456,0.88727,0.96342087,-0.4577297,0.09640828,-0.25750542,-0.026776984,-0.3365367,-0.18164444,-0.45799765,-0.2768258,0.42318562,1.628135,1.6550796,-0.37317145,0.12197292,-0.6487646,-0.26432267,4.2745247,0.9436724,-0.44066,-0.3364907,-0.4854879,-0.23766206,-0.38187525,-0.82926816,-0.90602624,-0.0771612,-0.45254332,-0.2464627,-0.31026742,-0.9592706,-0.23530927,-0.1584783,-1.6408985,0.4617422,-0.40946555,0.129691,-0.24665397,-0.50173426,-0.51669127,-0.0110961795,-0.08869341,0.45888925,0.112751186,-0.5040348,-0.035105728,0.1528765,0.97999966,-0.0069123805
Supertrend,0.004590884,-0.24691072,-0.18970045,0.012344301,1.3963872,-0.4319002,0.24873573,-0.25333717,-0.1358774,-0.6063747,-0.038414784,0.5044334,1.7216438,-0.18449908,-0.5107253,-0.07114148,-0.12700027,-0.6450209,-0.050638795,-0.5743112,-0.41903603,-0.9162849,-0.13855162,-0.026816938,-0.9522022,0.14035684,-0.5803143,1.0214543,2.0534725,0.013910413,-0.089241594,-0.3603511,-0.12948993,-0.18049371,-0.14922343,-0.041459974,-0.12900305,0.40586627,-0.5058965,-0.5795722,4.7646065,-0.7899614,0.29816172,0.45088005,-0.15560001,0.10852504,0.76338804,0.5490818,0.14427215,1.1774297,-0.7658638,0.25401866,-0.068925515,2.3027864,-0.43510404,-0.3792063,-0.15343623,0.0020959377,0.7292133,-0.37083274,-0.5129646,-0.10046537,-0.6270709,-0.40792105,0.97075856,-0.15411448,1.0157628,-0.065785915,0.42286453,-0.08181536,0.4119414,0.13852495,1.1480286,2.3085287,1.2599695,-0.1236963,-0.46275008,-0.3409707,-0.3951242,1.2350285,0.85939777,-0.39981052,0.1947889,-0.2710674,-0.030025199,-0.31278247,-0.32679197,-0.43380454,-0.38260153,0.18088767,1.3831754,1.4674001,-0.36757317,0.084792614,-0.61147755,-0.18582326,5.013079,0.70307577,-0.4103314,-0.34149575,-0.47455075,-0.23262905,-0.35982522,-0.7990566,-0.48320812,-0.05881233,-0.49842513,-0.23177902,-0.2985429,-0.943834,-0.21268587,-0.14755331,-1.6076864,0.34068522,-0.39235264,0.14020205,-0.23142341,-0.52258986,0.1616506,0.040794134,-0.1686812,0.4406777,-0.022311538,-0.47482622,-0.0415631,0.3186645,0.6165941,-0.039643347
