AlgaaterBullyPunish,0.8752292,0.36446658,0.76408803,0.43702403,0.5635421,0.39750496,0.03465721,0.54065365,1.5504547e-06,1.0,0.08977421,0.16041842,0.041967854,0.023992388,0.004172102,0.16212718,0.2532567,0.981471,0.73637325,0.76603836,0.97516644,0.81812525,0.0038472305,0.002005089,0.00074275833,0.10972807,0.94610244,0.8838029,0.9820692,0.010304293,0.04237583,0.891925,0.7152187,0.044618648,0.9883139,0.99468166,0.45126837,0.35527804,0.44710466,0.9969842,0.9977526,0.17447321,0.4534877,0.41999102,0.014035147,0.013040144,0.9999906,0.7774442,0.96914345,0.51635677,0.3332013,0.92151064,0.12079589,0.983273,0.9906729,0.9999138,0.99950397,0.9731943,0.47529066,0.27097797,0.29925615,0.29223886,0.36252,0.39269415,0.34459907,0.68990886,0.51631165,0.21173032,0.6898973,0.10547006,0.6919496,0.08312334,0.17181239,0.055493053,0.19517176,0.4757364,0.43117025,0.19544183,0.1649906,0.80687606,0.291907,0.6804455,0.66412467,0.30780742,0.89121336,0.31940088,0.31682837,0.6476584,0.33966377,0.70882565,0.26240745,0.2445149,0.24963486,0.22753166,0.6747308,0.19600828,0.19263211,0.1877357,0.116525844,0.14114144
AlgaaterBullyPunish,0.8752292,0.36446658,0.76408803,0.43702403,0.5635421,0.39750496,0.03465721,0.54065365,1.5504547e-06,1.0,0.08977421,0.16041842,0.041967854,0.023992388,0.004172102,0.16212718,0.2532567,0.981471,0.73637325,0.76603836,0.97516644,0.81812525,0.0038472305,0.002005089,0.00074275833,0.10972807,0.94610244,0.8838029,0.9820692,0.010304293,0.04237583,0.891925,0.7152187,0.044618648,0.9883139,0.99468166,0.45126837,0.35527804,0.44710466,0.9969842,0.9977526,0.17447321,0.4534877,0.41999102,0.014035147,0.013040144,0.9999906,0.7774442,0.96914345,0.51635677,0.3332013,0.92151064,0.12079589,0.983273,0.9906729,0.9999138,0.99950397,0.9731943,0.47529066,0.27097797,0.29925615,0.29223886,0.36252,0.39269415,0.34459907,0.68990886,0.51631165,0.21173032,0.6898973,0.10547006,0.6919496,0.08312334,0.17181239,0.055493053,0.19517176,0.4757364,0.43117025,0.19544183,0.1649906,0.80687606,0.291907,0.6804455,0.66412467,0.30780742,0.89121336,0.31940088,0.31682837,0.6476584,0.33966377,0.70882565,0.26240745,0.2445149,0.24963486,0.22753166,0.6747308,0.19600828,0.19263211,0.1877357,0.116525844,0.14114144
AlgaaterBullyPunish,0.8497088,0.35928056,0.8000113,0.4792108,0.597667,0.42563003,0.04057622,0.5951054,1.8893379e-06,1.0,0.062208395,0.17831583,0.06613373,0.023234896,0.0062510944,0.41653287,0.06962678,0.99353856,0.8687487,0.8796845,0.9949032,0.87676,0.006495753,0.013257267,0.0066132275,0.060125336,0.9594541,0.9097306,0.9747668,0.0056965896,0.67008406,0.9713858,0.7975172,0.09286218,0.98022264,0.9922236,0.6149517,0.3953734,0.58012176,0.98953044,0.9964743,0.17070849,0.42940706,0.4277417,0.003283899,0.0031846825,0.999998,0.96675014,0.9962644,0.49943262,0.31912684,0.9437697,0.09069537,0.97149515,0.99005276,0.9998425,0.9994522,0.9373399,0.5337671,0.25776762,0.39136267,0.20252843,0.32983977,0.3876834,0.18632291,0.62719023,0.4308262,0.15302426,0.74632156,0.09877758,0.5858939,0.08925957,0.14203759,0.066843316,0.12377547,0.35348538,0.4139106,0.3718948,0.0963345,0.9321941,0.28339618,0.55946314,0.6863167,0.36418715,0.90005046,0.320454,0.24267593,0.5667071,0.48156655,0.7396155,0.26126912,0.26592633,0.24920616,0.24940273,0.75257915,0.17323713,0.26868048,0.16671845,0.12085069,0.11617432
AlgaaterBullyPunish,0.8497088,0.35928056,0.8000113,0.4792108,0.597667,0.42563003,0.04057622,0.5951054,1.8893379e-06,1.0,0.062208395,0.17831583,0.06613373,0.023234896,0.0062510944,0.41653287,0.06962678,0.99353856,0.8687487,0.8796845,0.9949032,0.87676,0.006495753,0.013257267,0.0066132275,0.060125336,0.9594541,0.9097306,0.9747668,0.0056965896,0.67008406,0.9713858,0.7975172,0.09286218,0.98022264,0.9922236,0.6149517,0.3953734,0.58012176,0.98953044,0.9964743,0.17070849,0.42940706,0.4277417,0.003283899,0.0031846825,0.999998,0.96675014,0.9962644,0.49943262,0.31912684,0.9437697,0.09069537,0.97149515,0.99005276,0.9998425,0.9994522,0.9373399,0.5337671,0.25776762,0.39136267,0.20252843,0.32983977,0.3876834,0.18632291,0.62719023,0.4308262,0.15302426,0.74632156,0.09877758,0.5858939,0.08925957,0.14203759,0.066843316,0.12377547,0.35348538,0.4139106,0.3718948,0.0963345,0.9321941,0.28339618,0.55946314,0.6863167,0.36418715,0.90005046,0.320454,0.24267593,0.5667071,0.48156655,0.7396155,0.26126912,0.26592633,0.24920616,0.24940273,0.75257915,0.17323713,0.26868048,0.16671845,0.12085069,0.11617432
AlgaaterCoop,0.8497088,0.35928056,0.8000113,0.4792108,0.597667,0.42563003,0.04057622,0.5951054,1.8893379e-06,1.0,0.062208395,0.17831583,0.06613373,0.023234896,0.0062510944,0.41653287,0.06962678,0.99353856,0.8687487,0.8796845,0.9949032,0.87676,0.006495753,0.013257267,0.0066132275,0.060125336,0.9594541,0.9097306,0.9747668,0.0056965896,0.67008406,0.9713858,0.7975172,0.09286218,0.98022264,0.9922236,0.6149517,0.3953734,0.58012176,0.98953044,0.9964743,0.17070849,0.42940706,0.4277417,0.003283899,0.0031846825,0.999998,0.96675014,0.9962644,0.49943262,0.31912684,0.9437697,0.09069537,0.97149515,0.99005276,0.9998425,0.9994522,0.9373399,0.5337671,0.25776762,0.39136267,0.20252843,0.32983977,0.3876834,0.18632291,0.62719023,0.4308262,0.15302426,0.74632156,0.09877758,0.5858939,0.08925957,0.14203759,0.066843316,0.12377547,0.35348538,0.4139106,0.3718948,0.0963345,0.9321941,0.28339618,0.55946314,0.6863167,0.36418715,0.90005046,0.320454,0.24267593,0.5667071,0.48156655,0.7396155,0.26126912,0.26592633,0.24920616,0.24940273,0.75257915,0.17323713,0.26868048,0.16671845,0.12085069,0.11617432
AlgaaterCoop,0.8497088,0.35928056,0.8000113,0.4792108,0.597667,0.42563003,0.04057622,0.5951054,1.8893379e-06,1.0,0.062208395,0.17831583,0.06613373,0.023234896,0.0062510944,0.41653287,0.06962678,0.99353856,0.8687487,0.8796845,0.9949032,0.87676,0.006495753,0.013257267,0.0066132275,0.060125336,0.9594541,0.9097306,0.9747668,0.0056965896,0.67008406,0.9713858,0.7975172,0.09286218,0.98022264,0.9922236,0.6149517,0.3953734,0.58012176,0.98953044,0.9964743,0.17070849,0.42940706,0.4277417,0.003283899,0.0031846825,0.999998,0.96675014,0.9962644,0.49943262,0.31912684,0.9437697,0.09069537,0.97149515,0.99005276,0.9998425,0.9994522,0.9373399,0.5337671,0.25776762,0.39136267,0.20252843,0.32983977,0.3876834,0.18632291,0.62719023,0.4308262,0.15302426,0.74632156,0.09877758,0.5858939,0.08925957,0.14203759,0.066843316,0.12377547,0.35348538,0.4139106,0.3718948,0.0963345,0.9321941,0.28339618,0.55946314,0.6863167,0.36418715,0.90005046,0.320454,0.24267593,0.5667071,0.48156655,0.7396155,0.26126912,0.26592633,0.24920616,0.24940273,0.75257915,0.17323713,0.26868048,0.16671845,0.12085069,0.11617432
AlgaaterBully,0.8497088,0.35928056,0.8000113,0.4792108,0.597667,0.42563003,0.04057622,0.5951054,1.8893379e-06,1.0,0.062208395,0.17831583,0.06613373,0.023234896,0.0062510944,0.41653287,0.06962678,0.99353856,0.8687487,0.8796845,0.9949032,0.87676,0.006495753,0.013257267,0.0066132275,0.060125336,0.9594541,0.9097306,0.9747668,0.0056965896,0.67008406,0.9713858,0.7975172,0.09286218,0.98022264,0.9922236,0.6149517,0.3953734,0.58012176,0.98953044,0.9964743,0.17070849,0.42940706,0.4277417,0.003283899,0.0031846825,0.999998,0.96675014,0.9962644,0.49943262,0.31912684,0.9437697,0.09069537,0.97149515,0.99005276,0.9998425,0.9994522,0.9373399,0.5337671,0.25776762,0.39136267,0.20252843,0.32983977,0.3876834,0.18632291,0.62719023,0.4308262,0.15302426,0.74632156,0.09877758,0.5858939,0.08925957,0.14203759,0.066843316,0.12377547,0.35348538,0.4139106,0.3718948,0.0963345,0.9321941,0.28339618,0.55946314,0.6863167,0.36418715,0.90005046,0.320454,0.24267593,0.5667071,0.48156655,0.7396155,0.26126912,0.26592633,0.24920616,0.24940273,0.75257915,0.17323713,0.26868048,0.16671845,0.12085069,0.11617432
AlgaaterBully,0.8497088,0.35928056,0.8000113,0.4792108,0.597667,0.42563003,0.04057622,0.5951054,1.8893379e-06,1.0,0.062208395,0.17831583,0.06613373,0.023234896,0.0062510944,0.41653287,0.06962678,0.99353856,0.8687487,0.8796845,0.9949032,0.87676,0.006495753,0.013257267,0.0066132275,0.060125336,0.9594541,0.9097306,0.9747668,0.0056965896,0.67008406,0.9713858,0.7975172,0.09286218,0.98022264,0.9922236,0.6149517,0.3953734,0.58012176,0.98953044,0.9964743,0.17070849,0.42940706,0.4277417,0.003283899,0.0031846825,0.999998,0.96675014,0.9962644,0.49943262,0.31912684,0.9437697,0.09069537,0.97149515,0.99005276,0.9998425,0.9994522,0.9373399,0.5337671,0.25776762,0.39136267,0.20252843,0.32983977,0.3876834,0.18632291,0.62719023,0.4308262,0.15302426,0.74632156,0.09877758,0.5858939,0.08925957,0.14203759,0.066843316,0.12377547,0.35348538,0.4139106,0.3718948,0.0963345,0.9321941,0.28339618,0.55946314,0.6863167,0.36418715,0.90005046,0.320454,0.24267593,0.5667071,0.48156655,0.7396155,0.26126912,0.26592633,0.24920616,0.24940273,0.75257915,0.17323713,0.26868048,0.16671845,0.12085069,0.11617432
AlgaaterBullied,0.91811997,0.50844544,0.84545827,0.5572674,0.69350123,0.46339726,0.09845957,0.79483515,7.52005e-07,1.0,0.18827902,0.06401027,0.012593384,0.027217748,0.018444914,0.120529026,0.3990235,0.99072707,0.8571422,0.8825634,0.99560994,0.80965453,0.010707534,0.034364212,0.016471991,0.054770444,0.9905682,0.97806454,0.9950454,0.01766992,0.9419667,0.96094733,0.7469206,0.14505187,0.9561802,0.9837779,0.6473836,0.39719668,0.60075974,0.9827036,0.9968546,0.17906739,0.4067069,0.44568887,0.0056303395,0.0031387394,0.9999782,0.9710391,0.9978067,0.49866757,0.33671278,0.93312955,0.10894144,0.98488575,0.98377466,0.9997124,0.9997508,0.95317453,0.5364238,0.24632251,0.43555444,0.16424963,0.41544026,0.49524406,0.16682395,0.5692092,0.42466435,0.23765634,0.5369535,0.09409292,0.41307238,0.1452072,0.18071249,0.0790127,0.14698586,0.49300498,0.5052316,0.37131968,0.112871654,0.8785325,0.39411417,0.5827563,0.64992565,0.31631944,0.8273022,0.3291944,0.17021972,0.54841155,0.31046852,0.7702042,0.14530943,0.2350142,0.20541324,0.13788287,0.8217571,0.11724579,0.3830396,0.1309235,0.18537363,0.2477581
AlgaaterBullied,0.91811997,0.50844544,0.84545827,0.5572674,0.69350123,0.46339726,0.09845957,0.79483515,7.52005e-07,1.0,0.18827902,0.06401027,0.012593384,0.027217748,0.018444914,0.120529026,0.3990235,0.99072707,0.8571422,0.8825634,0.99560994,0.80965453,0.010707534,0.034364212,0.016471991,0.054770444,0.9905682,0.97806454,0.9950454,0.01766992,0.9419667,0.96094733,0.7469206,0.14505187,0.9561802,0.9837779,0.6473836,0.39719668,0.60075974,0.9827036,0.9968546,0.17906739,0.4067069,0.44568887,0.0056303395,0.0031387394,0.9999782,0.9710391,0.9978067,0.49866757,0.33671278,0.93312955,0.10894144,0.98488575,0.98377466,0.9997124,0.9997508,0.95317453,0.5364238,0.24632251,0.43555444,0.16424963,0.41544026,0.49524406,0.16682395,0.5692092,0.42466435,0.23765634,0.5369535,0.09409292,0.41307238,0.1452072,0.18071249,0.0790127,0.14698586,0.49300498,0.5052316,0.37131968,0.112871654,0.8785325,0.39411417,0.5827563,0.64992565,0.31631944,0.8273022,0.3291944,0.17021972,0.54841155,0.31046852,0.7702042,0.14530943,0.2350142,0.20541324,0.13788287,0.8217571,0.11724579,0.3830396,0.1309235,0.18537363,0.2477581
