round,generator
0,0
1,2
2,0
3,0
4,0
5,3
6,0
7,3
8,3
9,1
10,3
11,1
12,1
13,1
14,2
15,2
16,1
17,0
18,1
19,0
20,3
21,2
22,3
23,2
24,1
25,2
26,3
27,1
28,1
29,0
30,0
31,0
32,0
33,2
34,0
