round,generator
0,0
1,3
2,2
3,0
4,1
5,2
6,2
7,1
8,2
9,3
10,0
11,3
12,1
13,3
14,3
15,3
16,3
17,0
18,0
19,1
20,2
21,1
22,0
23,3
24,2
25,2
